index,ID,fraud_flag
165,17,0.0016485930690649936
166,29639,0.01661415114997087
167,91112,0.00023445935978782208
168,104649,0.04248940125675221
169,693,0.0006149599086598684
170,4689,0.0
171,58919,0.01661415114997087
172,36766,0.01661415114997087
173,15077,0.0006149599086598684
174,37006,0.0579477435577357
175,93345,0.020616378192750955
176,44664,0.002268350466266088
177,18762,0.0071197890651028784
178,22379,0.000520852269109049
179,89724,0.007120286697092809
180,3745,0.0
181,83488,0.0015414125092426865
182,108394,3.748239854931755e-05
183,8641,0.2541352315707233
184,69466,0.0001844107758641921
185,25047,1.386040500054307e-05
186,39695,0.0001236531291905475
187,57982,8.564508364509466e-05
188,90462,0.018890642359605306
189,112752,0.00027534377102097726
190,117,0.0030765160979441012
191,98398,0.0021985815602836877
192,19002,0.002404974118945012
193,100559,0.001819019711093838
194,11291,0.00013525954405959657
195,72304,0.003308840046479365
196,23250,0.0014735391989350055
197,99518,0.005756597985094054
198,105725,0.11611348199865017
199,55984,0.0008759830516399133
200,97310,0.00019363886857011518
201,39077,0.0
202,110918,0.022299350681290145
203,41184,0.1674536571931816
204,9739,1.754472402416715e-05
205,6322,0.012050949675088091
206,10936,0.008226305304565674
207,92917,0.003441702063621917
208,16710,0.002462315192885316
209,113964,3.590550547752033e-05
210,110281,5.661972169633473e-05
211,501,0.0001383746363884653
212,38063,0.011041666666666665
213,53303,0.0019860554535745135
214,75137,0.0012573501714730523
215,31793,0.23524671439821798
216,77822,0.030863997369933793
217,22821,4.9866932605589766e-05
218,79560,0.020070004184978764
219,1724,0.001055762818885605
220,41295,0.004210364317678532
221,114664,0.005756597985094054
222,83239,0.010966894109152463
223,76161,0.002403649685315
224,12812,0.003978428115946664
225,73079,0.016790944143261245
226,33477,0.004874517198481354
227,110911,0.00032383110566799476
228,74088,0.0015628165745803677
229,91464,7.669424792776277e-05
230,78965,0.0003741408209350785
231,115734,0.013268273457939432
232,39064,0.06259732389856287
233,87531,0.0006396006963464671
234,21392,0.0006303396711524183
235,85410,6.684980797651998e-05
236,101374,0.00024425729293608983
237,61893,0.024356881755950327
238,35957,0.017598883880186832
239,18330,0.002574397264171491
240,25920,0.0003661679003621643
241,29321,0.01661415114997087
242,50864,0.0006849653143961616
243,16324,9.574598021288104e-05
244,107063,0.04248940125675221
245,62263,0.0010852164504091238
246,38175,0.007484241888786796
247,36909,0.003222968190966764
248,97440,0.020817582871087387
249,107136,7.38758837923796e-05
250,51426,0.05640674274313486
251,62186,0.00019363886857011518
252,57941,0.051671371777944536
253,88610,0.003322127333355906
254,77426,0.00062147847373922
255,63630,3.250943978593017e-05
256,97452,6.659224580100038e-05
257,27847,0.0007448030152126096
258,72330,0.045080366732014605
259,83242,0.013185494993735985
260,99627,0.061171822465567634
261,55561,0.007028774629935743
262,21229,0.000272091400704377
263,43254,0.0621362440929743
264,46349,0.04213845348576783
265,32885,0.0004782234418786965
266,63211,0.002403649685315
267,74017,0.002403649685315
268,112309,8.26341051062612e-05
269,71080,0.00026436692072957037
270,11233,0.0021160450666212363
271,65032,3.250943978593017e-05
272,62670,0.03381495098039216
273,34602,0.0008968494733287876
274,113971,0.16924432646226895
275,44728,0.020616378192750955
276,78716,7.669424792776277e-05
277,60993,0.00019363886857011518
278,62434,0.019596013097193454
279,13314,0.0006799415650406504
280,9420,0.0006149599086598684
281,94502,0.016790944143261245
282,14782,0.0006521951653358646
283,105399,0.016565915219660353
284,26114,0.00012154335624673385
285,94952,0.00011166556280312249
286,63121,0.0012573501714730523
287,17505,0.00032603186654905225
288,23853,0.0016715974276159844
289,76294,0.0014632080799132819
290,79180,0.03204277989814805
291,66894,0.0001844107758641921
292,97408,0.0033574232831141415
293,33501,0.0003482411993477308
294,50551,0.06484370575352819
295,80870,0.00804072556632293
296,36561,0.0015414125092426865
297,41816,0.00011303233630612379
298,62882,0.002629376871404396
299,34681,0.01661415114997087
300,114749,0.02535685610282722
301,8606,0.0004593148933859249
302,42446,0.0003102001800486454
303,53904,0.030800927008927365
304,22551,0.011506634229308811
305,94510,0.004552986023978892
306,1373,0.0006991466452471938
307,82674,0.0133954782727136
308,40993,0.000520852269109049
309,92014,0.020616378192750955
310,73191,0.02507199991650433
311,106449,0.0007685563051591445
312,58423,0.00010878378811139618
313,27731,3.250943978593017e-05
314,89611,0.0014632080799132819
315,64260,5.8233971833437966e-05
316,94809,0.00022665064360081862
317,102324,0.014512680963605312
318,86926,0.020616378192750955
319,49185,8.034977959200637e-05
320,57289,0.0015628165745803677
321,2655,0.0038410899248579977
322,2988,0.0011705677505502272
323,545,0.0018392922586184285
324,28457,0.00036912917707278975
325,14596,1.8904047494610404e-05
326,79184,0.035628594165903464
327,15201,1.8904047494610404e-05
328,56585,0.016307963321675237
329,6307,0.00018064576553825546
330,98730,0.019979383919100722
331,51980,0.000943829258972052
332,80528,7.669424792776277e-05
333,22762,0.000625
334,51747,0.028833333333333332
335,18778,0.0007070443674158062
336,47414,0.001326763820906301
337,72518,0.14293104786357652
338,13949,0.01734623092188007
339,55661,0.01661415114997087
340,89809,0.003550958612258017
341,61393,4.917654647812492e-05
342,75157,0.0133954782727136
343,49321,0.05442602961495184
344,32608,0.0035852114027655
345,5749,0.004548718788069829
346,4497,0.00020927167237114508
347,5680,0.03283813389964126
348,9543,0.00031206546048719394
349,3613,0.022261154031348495
350,74486,0.009947999295367084
351,92762,0.0011834945772551968
352,26829,0.0001695972887697193
353,87804,0.00010077586470938719
354,64122,0.0011564370030257517
355,6967,0.11267774570393305
356,33595,0.004008861509867264
357,29196,0.01661415114997087
358,51322,0.022571428571428565
359,103698,0.011358867248565368
360,30082,0.01661415114997087
361,45037,0.00537709965836037
362,104501,0.0012374222301650588
363,28006,3.250943978593017e-05
364,1572,0.0032369028168113116
365,105217,0.017483504788751474
366,48157,0.054907714099271435
367,48353,0.002403649685315
368,5189,1.902607391089673e-05
369,62531,0.0004782234418786965
370,93051,0.03792295757047769
371,38760,0.0001607380553494221
372,51776,0.007484241888786796
373,31602,0.007632484176847861
374,109562,0.004802323699746232
375,65343,3.517750972680486e-05
376,32437,0.021952472668940876
377,5350,2.883941480786213e-05
378,97738,0.00015679525527710484
379,83307,0.00783419512007479
380,29927,0.022299350681290145
381,101416,0.0012573501714730523
382,94024,0.0002863932855835694
383,72374,6.659224580100038e-05
384,72292,3.116803985194796e-05
385,56177,0.051671371777944536
386,9135,0.00015850744877561252
387,78647,6.024233095882121e-05
388,59323,0.021311842367457104
389,79453,0.002403649685315
390,11380,0.0035337102909778597
391,45280,0.006281797362980819
392,24095,0.0002310899385919252
393,90252,0.022372571946898817
394,101354,0.0019473957964800453
395,39613,0.01901086956521739
396,56024,0.045080366732014605
397,29067,0.045080366732014605
398,72766,0.016148728270797722
399,91040,0.033967256445626995
400,102100,0.01661415114997087
401,91937,0.0036442889587747895
402,33126,0.020616378192750955
403,43785,3.517750972680486e-05
404,23703,0.0176544959787423
405,3837,0.0008277392572783271
406,7726,0.0020169090157026483
407,9364,0.0008277392572783271
408,111757,0.000223176925584576
409,9181,1.902607391089673e-05
410,87618,0.032151582086112296
411,76250,0.0003651346940477925
412,36068,0.021952472668940876
413,46893,0.0022870816343971753
414,114571,0.0001034789652265878
415,38291,0.0003118258885450538
416,67623,0.009947999295367084
417,101068,0.006787388563215312
418,85744,0.00025817558937745735
419,53069,0.01661415114997087
420,80582,7.669424792776277e-05
421,50799,0.01661415114997087
422,112728,0.0418782504107386
423,102871,0.0005197874740851388
424,20702,0.0
425,50019,0.030800927008927365
426,114385,0.022299350681290145
427,88270,0.0010211610275267867
428,87238,0.11066904206819617
429,80143,0.0002518333654516492
430,71196,0.002403649685315
431,57365,0.0008028502816688527
432,95054,0.03999319968704417
433,74508,0.0012573501714730523
434,61161,0.0011171930536254023
435,26538,0.0010214266555612986
436,56029,0.024506358794419175
437,31570,0.0011331076348729426
438,106217,0.0017738095238095239
439,12642,0.029314895426102647
440,112036,0.02924222876352716
441,34514,0.01661415114997087
442,93450,0.0005439978084139878
443,38545,0.045080366732014605
444,107432,0.0013051670618827022
445,3722,0.0006481510731116204
446,57759,0.021311842367457104
447,82794,0.00029157331365636097
448,64296,0.0001358679709299944
449,7803,0.0008744085302183987
450,45852,0.030636741116278916
451,19727,0.0006637669915028296
452,101122,0.017845914835200618
453,59991,0.1710788494573411
454,15276,4.036499569345537e-05
455,21190,0.0005390718021868943
456,57751,3.250943978593017e-05
457,48048,0.012919022646336273
458,14201,5.865287288543921e-05
459,104452,0.022299350681290145
460,61560,0.0001913645676120573
461,13655,0.0272892779706399
462,111774,0.0038724225593272975
463,29079,0.19677667009031083
464,32527,0.021952472668940876
465,112644,0.0006365487032874529
466,89335,0.0007717586222433545
467,106410,0.004802323699746232
468,88697,0.04335088380952191
469,68809,0.009332744752778774
470,19408,0.0020465049120162084
471,278,0.004868647576533845
472,111383,0.0029166666666666664
473,67563,0.0014039477423732668
474,112976,0.0030694842763493947
475,102347,0.0036816539112242692
476,4923,0.002184065207694375
477,92434,0.0005818585992803594
478,49135,0.00011187632374456663
479,24611,0.003157532937193691
480,104534,0.002187173750148988
481,67830,0.020616378192750955
482,112269,0.0003726752600298658
483,72199,7.669424792776277e-05
484,93470,0.00029711411346451037
485,92290,0.024506358794419175
486,62790,0.0010201593145455865
487,29962,0.01661415114997087
488,43340,0.1004215258071131
489,95912,0.002874538842587646
490,2054,0.014661508870409916
491,105031,0.00804072556632293
492,82647,0.0015066680846784377
493,4104,0.0003575358068078003
494,32165,0.002666974543802738
495,3485,0.266998522052253
496,53150,0.0008109224274041118
497,55810,0.0002180212989554909
498,96529,9.208852453438042e-05
499,61429,0.0007982457498632998
500,82759,0.0010104411870905704
501,98261,0.013261904761904763
502,73851,4.917654647812492e-05
503,96701,3.250943978593017e-05
504,108510,1.1980830670926518e-05
505,4513,8.296460176991151e-06
506,7989,0.02247964170655105
507,52209,0.002256141919754115
508,51706,0.005872705315181241
509,75132,0.00024425729293608983
510,88174,0.0004115378104330238
511,70443,0.013185494993735985
512,79727,6.684980797651998e-05
513,75815,0.002269538487670065
514,109976,5.661972169633473e-05
515,40198,0.9967554112554113
516,56110,0.051671371777944536
517,105614,0.003167054486705065
518,51330,0.0012941176470588236
519,89294,0.002403649685315
520,29257,0.0002680056944751701
521,100033,0.005756597985094054
522,67397,0.000829087301818347
523,105967,0.004802323699746232
524,38882,0.004210364317678532
525,63066,0.003322127333355906
526,99436,0.03787399156144351
527,75724,0.009887072206090837
528,79512,9.499169662833634e-05
529,22706,3.3898305084745763e-06
530,2749,0.002265290041204593
531,31627,0.0004782234418786965
532,40317,0.0
533,47068,0.013185494993735985
534,112718,0.002095048028464435
535,48713,0.0006491549726852497
536,39577,0.017651728059848985
537,65495,0.0007117036499698722
538,14485,3.858600350181924e-05
539,56594,0.00019363886857011518
540,62322,0.045160862592021934
541,69218,0.0473503142288445
542,50698,0.006436580989287003
543,105068,0.009947999295367084
544,64397,0.029427838831026096
545,92772,0.020070004184978764
546,74760,0.00019395469034674733
547,58341,4.789782835224053e-05
548,92893,0.10876062978632951
549,50706,0.01661415114997087
550,3254,0.0038410899248579977
551,87809,0.045160862592021934
552,105595,0.00033926908428427873
553,108347,0.004802323699746232
554,11053,0.0006441387073454154
555,50097,4.080580845691117e-05
556,86132,0.0035170289383487353
557,36263,0.0008968494733287876
558,95855,0.00019268424646346025
559,83201,8.564508364509466e-05
560,18947,0.010391260330198797
561,15456,0.07103023969999606
562,102205,0.010594546437848816
563,37779,0.0006332461353603114
564,46785,0.0016549712073792746
565,76488,3.23879529807814e-06
566,102027,0.00804072556632293
567,8838,2.883941480786213e-05
568,55321,3.517750972680486e-05
569,32597,0.008779567062457581
570,11647,0.00015850744877561252
571,15613,0.09937856461136788
572,80527,0.01661415114997087
573,23335,0.0133954782727136
574,77863,0.014784274247455258
575,19824,0.0010216636130653
576,38893,3.9556964094398463e-05
577,34168,0.01661415114997087
578,44081,0.000520852269109049
579,59661,0.025981328672347866
580,10466,0.00015850744877561252
581,96815,3.524804177545692e-05
582,44377,0.01661415114997087
583,100864,0.020679570639892633
584,94430,0.01661415114997087
585,87742,0.00012789040844236082
586,65674,0.00012649128650800805
587,104512,0.00019363886857011518
588,24492,0.010884883024549446
589,49739,3.9556964094398463e-05
590,80417,0.002403649685315
591,99334,0.0579477435577357
592,112122,5.661972169633473e-05
593,101283,7.669424792776277e-05
594,21677,0.0004782234418786965
595,95083,0.0012573501714730523
596,106571,8.930465439690892e-05
597,90303,0.054907714099271435
598,9299,0.0002876534498875049
599,6426,0.00032193894431418514
600,94693,0.0005464837167551118
601,63857,0.0005769121473354945
602,88880,0.02507199991650433
603,1883,0.0009726354026680426
604,84356,0.002403649685315
605,61747,0.13256132666806428
606,41443,0.007484241888786796
607,12360,0.000256669615789312
608,78005,0.0005643713930618186
609,94849,5.8233971833437966e-05
610,22284,0.0022870816343971753
611,29215,0.004882054553804964
612,82606,0.0133954782727136
613,104103,0.0012573501714730523
614,36447,0.014784274247455258
615,41050,5.1230137725723955e-05
616,9949,0.0024185323383084574
617,45600,0.024351579043810447
618,73479,0.00014082402092103076
619,46979,0.01661415114997087
620,41784,0.0016715974276159844
621,90034,0.020817582871087387
622,19768,0.006103696416237519
623,20081,0.04612606077167802
624,63156,2.9418003446904415e-05
625,50526,7.063682939158387e-05
626,33958,9.08828848713539e-05
627,14261,5.1083973673810014e-05
628,35991,0.005872270807702204
629,51997,0.15080353061876348
630,79806,2.9620853080568724e-06
631,95620,0.005286258293458947
632,34320,0.16501581509962768
633,21679,0.009098447265379646
634,103104,0.05819788378382008
635,68491,0.010956104350219773
636,79707,0.05819788378382008
637,83363,7.849293563579279e-06
638,45483,0.004210364317678532
639,31264,0.0004782234418786965
640,37724,0.001203345244562438
641,93250,0.020616378192750955
642,103271,0.0012573501714730523
643,64938,5.8233971833437966e-05
644,533,0.0001327998661516475
645,67037,9.562592668381645e-05
646,93473,0.051671371777944536
647,31665,0.16824885332879522
648,102196,4.7529218864886404e-05
649,45224,0.020616378192750955
650,83765,0.0005825166628815674
651,101763,7.669424792776277e-05
652,42042,0.001010110661760616
653,67828,0.028554391978273294
654,59157,0.016790944143261245
655,99616,0.020817582871087387
656,375,0.00038225746471048314
657,69416,0.000486755480616906
658,63999,3.0205290574886702e-05
659,78883,0.002009965393532892
660,31772,0.0005636282662038526
661,67449,0.0844489922158554
662,48837,0.01661415114997087
663,37881,0.16824885332879522
664,105357,0.0034191803238685964
665,57189,0.03200480978095348
666,98878,0.007484241888786796
667,98940,0.06583708308910985
668,15375,0.004003265317519032
669,99199,0.00042248598656310617
670,57281,0.00018127119968327606
671,109732,0.004148051439426373
672,13354,5.1083973673810014e-05
673,72902,7.669424792776277e-05
674,113479,4.5595611437393636e-05
675,58274,0.09926731697912855
676,104509,0.005756597985094054
677,44498,0.0022870816343971753
678,39696,0.022372571946898817
679,21928,0.0001352096486034923
680,47299,0.0022870816343971753
681,112470,0.04248940125675221
682,84809,0.0001844107758641921
683,34971,0.007484241888786796
684,9567,0.001143480096447161
685,58474,6.659224580100038e-05
686,34696,0.007484241888786796
687,33177,6.009441942592243e-05
688,30371,0.001940985145613244
689,111751,0.004802323699746232
690,58321,0.00012608702888543906
691,14148,0.007299580264492312
692,15809,0.002462315192885316
693,65457,9.208852453438042e-05
694,111372,0.04248940125675221
695,36594,0.002009965393532892
696,102912,0.002403649685315
697,52753,0.01223173744001105
698,65752,9.632839049140519e-05
699,115710,0.004802323699746232
700,23591,0.0004782234418786965
701,17983,1.9886341174942358e-05
702,45798,0.0002628239844504169
703,106725,0.012051293286661213
704,66451,0.16748082225130123
705,107430,0.00019363886857011518
706,4661,0.027964413761506112
707,10387,0.001965956095230567
708,78369,0.00012789040844236082
709,16948,0.005435421429806578
710,17737,0.006357578020082379
711,21807,0.00016451392907398916
712,111914,0.00032852794036410034
713,106711,0.0018842842210938244
714,54179,0.0005881809168713424
715,2255,0.0009087280070976654
716,102888,0.01661415114997087
717,70070,0.006814682395097511
718,13371,0.017692820766175437
719,15328,0.0006144791880432795
720,5326,0.007787254590493112
721,98753,0.0008803214083564826
722,15979,0.00024234729198188142
723,69201,0.0024805131451501893
724,68233,0.00804072556632293
725,43903,0.0004782234418786965
726,61446,0.015133966166555473
727,107870,5.938848334674925e-05
728,64151,5.89761251875336e-05
729,39190,0.0133954782727136
730,60485,0.045160862592021934
731,61360,0.002403649685315
732,92658,0.003322127333355906
733,90645,0.00804072556632293
734,84042,0.0004479479202847541
735,99935,0.03999319968704417
736,29513,0.022299350681290145
737,34249,3.250943978593017e-05
738,10336,0.0007018793861405539
739,16350,1.9886341174942358e-05
740,56866,0.0009401024165948582
741,37369,0.0003323188733749558
742,16662,0.0002451824703192421
743,1938,2.883941480786213e-05
744,12555,0.08697259816668264
745,99851,0.001044428117396503
746,90916,0.016790944143261245
747,75043,0.006787388563215312
748,65278,9.208852453438042e-05
749,42076,0.004280851275550327
750,91286,0.018807291666666667
751,76276,4.5595611437393636e-05
752,73158,0.045080366732014605
753,92448,0.00411679286101966
754,74964,0.00029285130748354373
755,55257,0.0017222474878724877
756,108498,0.10876062978632951
757,9208,0.0009728975183302418
758,56508,0.0015066680846784377
759,72341,0.00804072556632293
760,65967,5.183192317786819e-05
761,31113,0.00032174465533643155
762,93318,7.038674476889842e-05
763,22480,0.0024635892378673495
764,75752,0.0007878967216232891
765,16697,0.019161287948301874
766,26579,0.0008458260791406479
767,6534,0.04732782510169747
768,56725,0.006411671287067984
769,72510,0.0060029761904761905
770,22674,0.000249875176632862
771,57898,3.978209992316104e-05
772,90026,0.0006223517217628817
773,88601,0.0007817970816441461
774,8652,0.11275818636743201
775,7408,0.0015270259225232657
776,34244,0.0008968494733287876
777,89968,0.0022675810986942423
778,100214,0.003572080819949587
779,2891,1.902607391089673e-05
780,12559,0.00011504807048563537
781,49025,3.748239854931755e-05
782,33870,0.0008968494733287876
783,69606,0.00804072556632293
784,57042,0.0133954782727136
785,114064,0.022299350681290145
786,728,0.01430223936423275
787,71654,0.00010038042676685833
788,47027,0.000520852269109049
789,41250,1.9318920284385864e-05
790,1630,0.01256258495757001
791,55361,0.01661415114997087
792,63639,0.0063746365742895095
793,115273,0.0021786262722409988
794,43430,0.0012341232036055098
795,111233,6.779788206533603e-05
796,93160,0.03792295757047769
797,27887,0.030636741116278916
798,21843,0.0022870816343971753
799,79166,0.006096760001177806
800,98456,0.00029711411346451037
801,19852,0.0008817474528308844
802,16831,0.0018836454111305096
803,103336,0.04248940125675221
804,100769,7.849293563579279e-06
805,46063,0.0022870816343971753
806,34534,0.010966894109152463
807,115948,0.00016513420603210004
808,87782,0.024506358794419175
809,87652,0.003322127333355906
810,26365,0.019034223604783358
811,100684,0.0020911826268969124
812,14358,0.006542796480218308
813,18797,0.02721300474551843
814,76235,0.007484241888786796
815,18255,0.0035739446936546783
816,34981,0.004089586845145818
817,885,0.00013259705807599443
818,39133,0.002215016754875955
819,22504,0.00046744072580690596
820,57135,0.051671371777944536
821,96741,0.00804072556632293
822,35895,0.013481470483982105
823,15442,0.0017778106860308804
824,28839,0.0002680056944751701
825,90862,3.66974376714364e-05
826,57101,6.659224580100038e-05
827,20459,0.004279486918547944
828,106982,0.02924222876352716
829,89803,0.003322127333355906
830,75674,3.250943978593017e-05
831,103938,0.00025840713567451356
832,26549,0.0019841612239883
833,51210,0.006411671287067984
834,22082,0.0006254757462270175
835,99316,0.020817582871087387
836,37683,0.0018280041371728354
837,102322,0.0212913601125412
838,12356,0.001830123487956346
839,2765,0.0038410899248579977
840,74343,0.000155243335821555
841,113233,0.011752386396631821
842,66575,0.00014545486929113958
843,85051,0.00804072556632293
844,64211,0.31008035714285714
845,106908,0.004802323699746232
846,91261,0.00016589403502730957
847,63342,6.688068485821294e-07
848,10069,0.002624339253360539
849,73421,0.0016893294990178252
850,69688,0.10994913856666962
851,1916,0.0025746090635381212
852,60627,5.8233971833437966e-05
853,65061,1.8623914169167687e-05
854,98762,0.00019468207983165274
855,110721,0.015133966166555473
856,71075,0.06583708308910985
857,36583,0.00025119785336680256
858,37828,0.0025389051991468597
859,31886,0.010884883024549446
860,50401,0.030800927008927365
861,95231,0.03999319968704417
862,72370,9.055743200559285e-06
863,81888,0.020616378192750955
864,91872,0.002403649685315
865,69257,0.045160862592021934
866,85541,0.00783419512007479
867,110988,0.00018725815627421486
868,29389,0.003480921432845031
869,73105,0.0004115378104330238
870,60871,0.00273550524669193
871,85124,0.0005178138165732067
872,66055,9.632839049140519e-05
873,79308,0.00783419512007479
874,69138,0.051671371777944536
875,43470,0.030636741116278916
876,22682,1.5113871635610767e-05
877,71908,0.028763576131018473
878,112624,0.04248940125675221
879,86645,0.0001569707352995756
880,79794,0.0003242858452835495
881,93410,0.002824888638749739
882,18488,0.0006149599086598684
883,87727,9.208852453438042e-05
884,24604,0.08081867888490338
885,858,0.00016398020248239377
886,40474,6.07840101790398e-05
887,102567,0.000629237446947067
888,26475,0.00021932969077044712
889,39434,0.006507348622409924
890,4280,0.007193064747435771
891,4363,0.030344858512582163
892,75693,7.669424792776277e-05
893,37366,0.00022145024711050772
894,45766,0.002009965393532892
895,95063,0.025451037753624787
896,53878,0.0012573501714730523
897,5385,0.0010783240171907457
898,13919,0.0008297253528703791
899,8778,0.0008277392572783271
900,43603,0.030636741116278916
901,36953,0.004882054553804964
902,114804,0.02535685610282722
903,7047,0.005947456345727891
904,113578,0.000303170714166525
905,61299,0.0004782234418786965
906,69762,7.723739556545246e-05
907,34228,4.9866932605589766e-05
908,97227,0.056336880577548924
909,75009,0.002920717732016577
910,32689,0.045080366732014605
911,114483,0.021952472668940876
912,9028,1.754472402416715e-05
913,72784,0.045080366732014605
914,43102,0.0
915,17174,0.021560800648326238
916,108850,0.0001941640372728581
917,93274,0.042571971545008705
918,111350,7.669424792776277e-05
919,101529,0.004802323699746232
920,36379,0.0025
921,33392,0.01661415114997087
922,114841,0.0015169989399019359
923,78860,0.002649074501380963
924,111563,0.00024371915758907275
925,54796,0.002846982509353035
926,64079,3.250943978593017e-05
927,6668,0.0009445167424861862
928,22115,4.678760222116343e-06
929,11711,0.002184065207694375
930,107304,0.0001028763975938344
931,30788,0.028572412505616675
932,100674,0.002670180894485173
933,57164,0.009895894344360733
934,91601,5.8461311667326565e-05
935,93919,0.0018911730848722274
936,53392,0.0012341232036055098
937,110586,0.03364756607989141
938,7210,0.0028259795698015733
939,5815,0.0001383746363884653
940,19593,0.0019936192608226064
941,64384,0.00019363886857011518
942,110494,0.00014077528643454432
943,55333,0.05442602961495184
944,103234,0.05819788378382008
945,88602,0.016790944143261245
946,58152,0.0001844107758641921
947,35486,3.169344797763951e-05
948,106966,0.016494676211289097
949,28743,0.01643071853966823
950,92010,0.018583333333333334
951,68967,0.0011564370030257517
952,114683,3.319692468396377e-05
953,55680,0.0012341232036055098
954,111861,0.002187173750148988
955,110932,0.004437762830227437
956,354,0.030800927008927365
